	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk1.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk2.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk3.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk4.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d	Walk5.c3d
7	-2.11794	1.337851	-0.036982	0.143685	0.035329	-0.057935	-0.415884	0.073423	-0.070184	20.674	3.046742	2.267169	-0.411962	0.209231	0.015249	-0.003837	-0.25398	-0.079792	-1.205853	1.487693	-0.986072	-0.074937	0.091552	-0.045864	0.125458	0.056482	0.085355	-1.803339	0.700237	-1.755603	0.144915	0.040476	0.003517	-0.444776	0.057735	-0.002278	20.721487	3.545887	2.434243	-0.346436	0.138001	0.046623	-0.009691	-0.11516	-0.099097	-2.304239	1.060436	-1.322537	-0.010799	0.072563	0.004796	0.027768	0.044512	0.006431	-2.001435	0.380009	-2.088444	0.142745	0.02941	-0.019263	-0.448256	0.067577	-0.00231	21.16251	2.095432	2.488445	-0.474369	0.210322	0.050034	-0.087157	-0.168261	-0.136773	0.214467	2.371845	-3.631368	-0.116747	0.063247	-0.001446	0.241084	0.027754	-0.002567	-2.354861	-1.278716	-3.138469	0.17736	0.028148	-0.064286	-0.554083	0.086131	-0.027813	22.298033	4.012104	3.216493	-0.313545	0.160514	-0.010889	0.027744	-0.111636	-0.031827	-0.344068	2.320924	-5.702353	-0.011993	0.029646	-0.063205	0.022121	0.011563	-0.011051	-2.35962	1.25354	-1.334505	0.18313	0.029533	-0.071691	-0.539498	0.044354	0.041452	21.773193	2.120217	2.361113	-0.282021	0.171654	-0.028093	-0.036045	-0.187123	-0.012769	-1.603128	1.479118	-4.353	0.012445	0.064633	-0.073856	-0.000562	0.041824	-0.079422
8	-3.320035	0.944203	-0.608952	0.178475	0.040023	-0.05182	-0.505558	0.071669	-0.086359	20.644403	3.687219	2.393154	-0.359263	0.163385	0.006627	0.001485	-0.188182	-0.060893	-1.756945	1.17968	-0.418245	-0.011249	0.072006	-0.048653	0.026236	0.047677	0.093566	-3.159441	0.480438	-2.260787	0.175132	0.046125	0.009305	-0.523175	0.05034	0.003048	20.711685	4.147985	2.690686	-0.342327	0.110277	0.044567	-0.027465	-0.088264	-0.090124	-2.732905	0.804706	-0.873165	0.025065	0.059553	0.005985	-0.008761	0.037212	0.002064	-3.370203	-0.072173	-2.23053	0.175243	0.039344	-0.008276	-0.540367	0.07553	-0.003531	21.211561	2.716701	2.768888	-0.440602	0.197566	0.058842	-0.075301	-0.167722	-0.154554	-0.577584	2.199191	-3.660703	-0.057794	0.059013	0.001519	0.117862	0.037947	-0.000001	-3.735986	-1.820473	-3.373301	0.207776	0.041933	-0.055858	-0.629735	0.098117	-0.021386	22.228359	4.493134	3.401284	-0.331449	0.178311	0.006878	0.027007	-0.138566	-0.053515	-0.931141	2.227732	-5.757367	0.013178	0.036513	-0.057596	-0.007421	0.019959	-0.007735	-3.649151	1.001805	-1.196629	0.203059	0.036376	-0.070475	-0.561817	0.041299	0.040747	21.801538	2.695947	2.44171	-0.349625	0.175718	-0.023675	-0.049752	-0.199537	-0.017794	-2.122852	1.381401	-4.752787	0.006529	0.061793	-0.072149	0.005303	0.034541	-0.071145
9	-4.449593	0.674739	-1.317135	0.195208	0.040875	-0.049556	-0.513074	0.059891	-0.102383	20.614609	4.315395	2.577117	-0.39503	0.119886	-0.003686	-0.011803	-0.129255	-0.036593	-2.229921	0.864971	0.208871	-0.00291	0.051746	-0.048794	0.010696	0.030366	0.095728	-4.428679	0.379414	-2.84237	0.18346	0.04785	0.01175	-0.502723	0.037057	0.007239	20.728907	4.734245	2.974463	-0.404518	0.063806	0.034584	-0.0683	-0.051204	-0.062814	-3.094842	0.565459	-0.435681	0.011439	0.036064	0.009204	-0.001907	0.019235	-0.004442	-4.664711	-0.432277	-2.43913	0.19395	0.051638	-0.000439	-0.554653	0.07666	-0.003853	21.256611	3.37321	3.067547	-0.483388	0.18409	0.064849	-0.091731	-0.161267	-0.16544	-1.297214	2.004687	-3.622104	-0.044332	0.054879	0.007173	0.08725	0.03687	0.00055	-5.033608	-2.241017	-3.590264	0.214487	0.053479	-0.052818	-0.596384	0.093452	-0.018272	22.171104	4.985606	3.551385	-0.435165	0.171904	0.013756	0.00984	-0.147122	-0.056428	-1.43518	2.128068	-5.79944	-0.016324	0.033502	-0.051028	0.023049	0.012071	-0.004054	-4.819686	0.827077	-1.067806	0.209857	0.042367	-0.068096	-0.516088	0.032694	0.03339	21.840843	3.264035	2.506419	-0.415143	0.15005	-0.027632	-0.076128	-0.175355	-0.009267	-2.591611	1.302431	-5.104769	-0.008332	0.043864	-0.068397	0.015192	0.018237	-0.055345
10	-5.461112	0.52096	-2.135283	0.205886	0.037386	-0.049431	-0.478613	0.044151	-0.116385	20.603493	4.91751	2.833856	-0.41835	0.031192	-0.0315	-0.047039	-0.045366	0.034001	-2.669383	0.56306	0.861547	0.006745	0.004748	-0.050911	-0.008986	-0.000662	0.087579	-5.553355	0.36766	-3.468955	0.197232	0.041141	0.013392	-0.472407	0.023804	0.009719	20.786623	5.288366	3.296569	-0.373894	-0.055167	-0.002569	-0.108723	0.016867	0.026206	-3.443575	0.367465	-0.037347	0.043254	-0.032777	0.008058	-0.038369	-0.008303	-0.01223	-5.827681	-0.692834	-2.73474	0.207203	0.055459	0.003154	-0.523032	0.063383	-0.003754	21.312439	4.04751	3.388666	-0.509629	0.116012	0.046798	-0.125293	-0.107224	-0.114228	-1.972839	1.799688	-3.494723	-0.027626	0.016996	0.007459	0.046147	0.008345	-0.001879	-6.193495	-2.54964	-3.789913	0.226131	0.054927	-0.050463	-0.551398	0.074468	-0.016784	22.148771	5.474173	3.677272	-0.422575	0.062417	-0.024562	-0.036406	-0.07156	0.005689	-1.902288	2.036904	-5.821471	0.00993	-0.030102	-0.053672	-0.022289	-0.017044	-0.000824	-5.825423	0.727033	-0.971457	0.222453	0.044281	-0.064029	-0.461609	0.020931	0.021639	21.901896	3.811532	2.57063	-0.370599	0.059594	-0.053281	-0.092686	-0.084582	0.030362	-3.052137	1.248384	-5.382327	0.033199	-0.012692	-0.068628	-0.040562	-0.005615	-0.036442
11	-6.322427	0.460518	-3.022816	0.218068	0.025765	-0.049051	-0.428025	0.027712	-0.124452	20.62743	5.482953	3.175966	-0.392675	-0.09813	-0.073651	-0.094424	0.030838	0.154373	-3.117774	0.293645	1.495999	0.042457	-0.071382	-0.053996	-0.066292	-0.037062	0.067026	-6.497535	0.404974	-4.100052	0.210631	0.032244	0.010338	-0.416524	0.016129	0.004945	20.894669	5.797407	3.664508	-0.333146	-0.174331	-0.045324	-0.143963	0.051988	0.124896	-3.821875	0.231884	0.293383	0.082165	-0.110727	0.003074	-0.095544	-0.026584	-0.01411	-6.818476	-0.858916	-3.123482	0.218843	0.049629	0.003551	-0.46239	0.043604	-0.005001	21.392637	4.723604	3.73779	-0.480457	-0.013118	0.002726	-0.162014	-0.009876	0.009369	-2.63299	1.597485	-3.272312	0.013675	-0.059668	0.002299	-0.041533	-0.040063	-0.007936	-7.177955	-2.769073	-3.974431	0.231924	0.052002	-0.05293	-0.468625	0.055168	-0.017701	22.178936	5.945776	3.792001	-0.378122	-0.091733	-0.086359	-0.087365	0.033552	0.090981	-2.372858	1.969677	-5.817176	0.048002	-0.122585	-0.061752	-0.09369	-0.05048	0.002053	-6.639708	0.692041	-0.928218	0.230536	0.044	-0.062869	-0.379027	0.00992	0.007787	21.994629	4.328029	2.650634	-0.335559	-0.03617	-0.08435	-0.114106	-0.00152	0.074779	-3.539617	1.223819	-5.564388	0.070775	-0.078393	-0.07018	-0.107378	-0.026411	-0.018409
12	-7.015451	0.462216	-3.935752	0.226308	0.018715	-0.050861	-0.351551	0.018638	-0.130505	20.698263	6.006206	3.611664	-0.366553	-0.199131	-0.108378	-0.146001	0.04696	0.267641	-3.608918	0.071967	2.068918	0.077867	-0.13516	-0.057404	-0.136234	-0.058165	0.048343	-7.246023	0.447313	-4.700629	0.214525	0.024263	0.006355	-0.327323	0.013956	-0.000589	21.055004	6.25499	4.07949	-0.329338	-0.282335	-0.084338	-0.188868	0.049643	0.214955	-4.257088	0.169645	0.540422	0.101784	-0.18703	0.000614	-0.15342	-0.032936	-0.013396	-7.611504	-0.944683	-3.600335	0.225403	0.041512	0.000892	-0.371473	0.027328	-0.009404	21.507797	5.388322	4.120746	-0.448808	-0.161366	-0.051032	-0.203397	0.082234	0.16367	-3.302575	1.409973	-2.959748	0.053132	-0.149463	-0.003496	-0.138047	-0.08684	-0.017604	-7.96552	-2.929337	-4.150708	0.228614	0.049605	-0.055074	-0.356436	0.041983	-0.020148	22.269825	6.393354	3.908311	-0.361814	-0.220453	-0.135807	-0.140882	0.108148	0.154678	-2.875478	1.93618	-5.777114	0.070654	-0.206035	-0.065502	-0.160675	-0.070913	0.004753	-7.252819	0.708081	-0.958364	0.229918	0.041555	-0.064046	-0.276217	0.001786	-0.009204	22.123854	4.809245	2.760037	-0.342061	-0.12644	-0.115526	-0.1485	0.056992	0.11987	-4.077087	1.227173	-5.631103	0.087634	-0.146463	-0.070552	-0.167392	-0.042078	-0.001755
13	-7.535138	0.492662	-4.837399	0.228309	0.012917	-0.047628	-0.259006	0.013539	-0.12003	20.820215	6.487424	4.142245	-0.346429	-0.286256	-0.133269	-0.193682	0.023143	0.369711	-4.163761	-0.093594	2.548292	0.109169	-0.193614	-0.053695	-0.21773	-0.071311	0.024505	-7.800798	0.453159	-5.25158	0.217699	0.020549	0.010094	-0.234628	0.016926	0.003984	21.260605	6.661695	4.535902	-0.303	-0.359647	-0.1065	-0.209059	0.021836	0.268374	-4.757569	0.180752	0.70675	0.136261	-0.248956	0.005505	-0.237125	-0.026044	-0.01118	-8.195172	-0.971704	-4.155269	0.226624	0.036794	0.002611	-0.263477	0.017323	-0.008066	21.661695	6.032862	4.540708	-0.42256	-0.273085	-0.086316	-0.241391	0.130152	0.27418	-3.998027	1.245656	-2.566787	0.089616	-0.220633	-0.002309	-0.234027	-0.109381	-0.03353	-8.549077	-3.062058	-4.333467	0.224374	0.050084	-0.050205	-0.244587	0.036286	-0.02257	22.416506	6.817978	4.036799	-0.341132	-0.30323	-0.160191	-0.179356	0.144397	0.189856	-3.424453	1.937505	-5.686836	0.100105	-0.269164	-0.061226	-0.2419	-0.074331	0.005693	-7.668169	0.757121	-1.083208	0.229153	0.041483	-0.062054	-0.177825	-0.002379	-0.02856	22.283819	5.259342	2.907129	-0.336092	-0.193709	-0.135231	-0.170718	0.086459	0.155195	-4.67273	1.249026	-5.562239	0.115126	-0.203858	-0.067729	-0.248094	-0.047223	0.011239
14	-7.888337	0.520691	-5.703992	0.230305	0.011595	-0.040183	-0.168242	0.012844	-0.097947	20.98547	6.931502	4.759341	-0.316659	-0.336721	-0.142927	-0.218169	-0.022043	0.430483	-4.78646	-0.201283	2.920521	0.148676	-0.23419	-0.045573	-0.319417	-0.073329	0.006573	-8.177411	0.387562	-5.751144	0.219836	0.022678	0.019702	-0.14519	0.025461	0.014351	21.493816	7.025141	5.020379	-0.273543	-0.378306	-0.103738	-0.203209	-0.007544	0.263247	-5.312236	0.255216	0.813112	0.17729	-0.280424	0.015333	-0.324992	-0.011451	-0.007249	-8.572206	-0.966836	-4.777862	0.225772	0.038847	0.010788	-0.155194	0.013167	0.005258	21.846403	6.653692	4.996376	-0.38647	-0.317055	-0.091375	-0.255138	0.131186	0.301383	-4.722251	1.10835	-2.104667	0.133958	-0.255323	0.005377	-0.335281	-0.102045	-0.05307	-8.9349	-3.195517	-4.542943	0.218774	0.057733	-0.042393	-0.139786	0.038958	-0.024874	22.602104	7.227083	4.18543	-0.316892	-0.322841	-0.157963	-0.192015	0.14424	0.195941	-4.018428	1.967266	-5.53063	0.13651	-0.299814	-0.053944	-0.326002	-0.063607	0.004444	-7.899755	0.816953	-1.32293	0.225411	0.040811	-0.052816	-0.087718	-0.002463	-0.043417	22.459738	5.688621	3.09406	-0.319835	-0.235059	-0.138186	-0.17116	0.09705	0.174545	-5.318058	1.275711	-5.341404	0.150751	-0.247436	-0.057949	-0.338215	-0.044529	0.014831
15	-8.091602	0.51824	-6.525559	0.230236	0.011928	-0.030591	-0.08385	0.01559	-0.07209	21.175684	7.345977	5.443995	-0.28672	-0.350569	-0.13921	-0.215889	-0.06051	0.441688	-5.463361	-0.254025	3.19163	0.190323	-0.257577	-0.035363	-0.42172	-0.066777	-0.00283	-8.399429	0.223509	-6.209406	0.217068	0.026467	0.027497	-0.063311	0.038695	0.021395	21.726044	7.357777	5.51352	-0.254183	-0.363595	-0.091635	-0.180561	-0.018397	0.23116	-5.895787	0.377635	0.889769	0.213951	-0.295059	0.023028	-0.392585	0.004183	-0.004537	-8.756995	-0.959015	-5.45895	0.224381	0.04028	0.021603	-0.055851	0.012701	0.025975	22.04533	7.250662	5.481322	-0.34695	-0.320855	-0.080713	-0.240224	0.115549	0.27979	-5.46443	0.999296	-1.584351	0.183019	-0.271164	0.015103	-0.435146	-0.081656	-0.073161	-9.140043	-3.352422	-4.7991	0.204397	0.064659	-0.039591	-0.047308	0.046042	-0.029427	22.798819	7.63155	4.359608	-0.314631	-0.365098	-0.168339	-0.191008	0.156864	0.223204	-4.64233	2.015335	-5.297624	0.162976	-0.344164	-0.049776	-0.397353	-0.054073	0.000617	-7.969188	0.862601	-1.690056	0.220914	0.044032	-0.04542	-0.011524	0.001506	-0.054029	22.626747	6.110335	3.31745	-0.297088	-0.245335	-0.132823	-0.145712	0.095864	0.181063	-5.989511	1.293877	-4.963009	0.191027	-0.27141	-0.050875	-0.418275	-0.035632	0.012743
16	-8.167871	0.461123	-7.301489	0.228031	0.012618	-0.024068	-0.010884	0.021569	-0.054304	21.36286	7.73999	6.1682	-0.257394	-0.354255	-0.136179	-0.187044	-0.07914	0.437905	-6.166745	-0.258712	3.382306	0.232586	-0.277184	-0.028194	-0.511645	-0.056674	-0.005232	-8.493622	-0.058318	-6.636879	0.204354	0.028648	0.028927	0.004445	0.053355	0.021637	21.923904	7.674754	5.992454	-0.244536	-0.402854	-0.103978	-0.143944	-0.008827	0.243295	-6.476075	0.530954	0.964056	0.24304	-0.338828	0.026758	-0.438128	0.020739	-0.005233	-8.772284	-0.975905	-6.187288	0.221417	0.040651	0.029454	0.030417	0.016034	0.043493	22.231709	7.825899	5.983413	-0.313806	-0.337702	-0.078651	-0.202551	0.111646	0.274616	-6.202363	0.918241	-1.017719	0.228977	-0.293759	0.022638	-0.518826	-0.061313	-0.091415	-9.189116	-3.551526	-5.114258	0.185787	0.067868	-0.040955	0.021711	0.05563	-0.036316	22.970018	8.042007	4.561728	-0.268673	-0.472148	-0.211418	-0.140238	0.205833	0.302414	-5.270922	2.072816	-4.987668	0.209087	-0.42386	-0.050796	-0.496715	-0.043219	-0.005996	-7.903284	0.867298	-2.183164	0.210733	0.046293	-0.042285	0.047939	0.009982	-0.063399	22.752916	6.536124	3.568614	-0.296415	-0.26998	-0.136293	-0.106403	0.107055	0.19815	-6.654054	1.29435	-4.436568	0.21992	-0.300841	-0.046439	-0.460894	-0.025268	0.006454
17	-8.142714	0.330193	-8.034959	0.222772	0.011783	-0.020941	0.047985	0.02939	-0.044465	21.513388	8.122201	6.898373	-0.231515	-0.373826	-0.141797	-0.138843	-0.080248	0.445605	-6.861259	-0.224487	3.520202	0.271364	-0.305474	-0.023478	-0.572736	-0.044913	-0.005418	-8.486626	-0.468965	-7.03454	0.189738	0.029578	0.02691	0.053295	0.06777	0.018268	22.051687	7.991932	6.432115	-0.192895	-0.512285	-0.146205	-0.073281	0.034725	0.300788	-7.020535	0.697633	1.051686	0.291275	-0.420163	0.027833	-0.48922	0.041004	-0.008559	-8.646496	-1.04217	-6.945041	0.211582	0.036825	0.031112	0.097767	0.021439	0.048984	22.372612	8.381431	6.485299	-0.305423	-0.396376	-0.095748	-0.153514	0.13098	0.312586	-6.90661	0.86453	-0.42006	0.257128	-0.337736	0.0275	-0.55511	-0.041517	-0.107521	-9.109909	-3.806853	-5.48635	0.171172	0.078174	-0.035249	0.068361	0.073275	-0.03503	23.077118	8.466913	4.789652	-0.213363	-0.481221	-0.211916	-0.069182	0.220795	0.323198	-5.874641	2.133223	-4.614351	0.256348	-0.441415	-0.046824	-0.540583	-0.020575	-0.011802	-7.730993	0.804883	-2.783718	0.192656	0.046666	-0.044776	0.08678	0.021801	-0.07555	22.803438	6.97345	3.835418	-0.280698	-0.386057	-0.178009	-0.039722	0.168709	0.275383	-7.276558	1.27416	-3.788627	0.254651	-0.376333	-0.044951	-0.499246	-0.01314	-0.008552
18	-8.040909	0.112006	-8.725601	0.213744	0.013822	-0.019558	0.091444	0.040112	-0.037874	21.592905	8.498187	7.599313	-0.214311	-0.424362	-0.158372	-0.078717	-0.06419	0.470941	-7.511549	-0.160573	3.630107	0.3033	-0.346199	-0.018718	-0.592064	-0.030177	-0.00577	-8.401433	-1.008859	-7.389936	0.177158	0.040837	0.033002	0.086495	0.094819	0.02001	22.075186	8.323101	6.807589	-0.138907	-0.515961	-0.144777	-0.007275	0.108772	0.267549	-7.502378	0.861497	1.152532	0.336256	-0.435148	0.032292	-0.477808	0.048885	-0.011107	-8.410728	-1.176921	-7.705181	0.195472	0.032324	0.027782	0.140857	0.027625	0.043204	22.433035	8.918116	6.965621	-0.289566	-0.512441	-0.137272	-0.074967	0.186577	0.3976	-7.546566	0.83669	0.187779	0.283575	-0.411357	0.030382	-0.565578	-0.015418	-0.121767	-8.92969	-4.125659	-5.895444	0.148349	0.087277	-0.029638	0.091447	0.091719	-0.029537	23.085014	8.910115	5.035046	-0.224832	-0.483356	-0.202805	-0.004563	0.241318	0.325045	-6.424957	2.19258	-4.204694	0.2619	-0.446501	-0.038471	-0.490815	0.000132	-0.01933	-7.480502	0.655437	-3.45479	0.180646	0.048036	-0.041881	0.112431	0.036105	-0.074399	22.746641	7.42399	4.103617	-0.206618	-0.461816	-0.202645	0.035622	0.228269	0.32124	-7.827685	1.235686	-3.062577	0.313826	-0.425388	-0.042273	-0.520389	0.00504	-0.023715
19	-7.883382	-0.199321	-9.365856	0.19803	0.013001	-0.020906	0.118536	0.048112	-0.035583	21.569407	8.869503	8.236607	-0.172145	-0.528353	-0.194993	-0.005327	-0.022702	0.526622	-8.088583	-0.076229	3.72903	0.342493	-0.415604	-0.014564	-0.593232	-0.011209	-0.00689	-8.254065	-1.664886	-7.679018	0.156851	0.055609	0.040113	0.102056	0.125608	0.018196	21.96735	8.677085	7.097597	-0.135987	-0.506548	-0.132407	0.049794	0.197509	0.215938	-7.906061	1.009206	1.251065	0.347294	-0.432412	0.039766	-0.40122	0.04502	-0.009975	-8.095622	-1.391137	-8.432111	0.186097	0.035402	0.028182	0.169486	0.038041	0.042088	22.380543	9.435129	7.400297	-0.225222	-0.558845	-0.155357	0.02125	0.240313	0.399171	-8.096437	0.83226	0.778912	0.331784	-0.444876	0.031497	-0.550777	0.018082	-0.120225	-8.671582	-4.507598	-6.304928	0.130876	0.093339	-0.028076	0.101603	0.107976	-0.025145	22.965328	9.369758	5.284596	-0.188017	-0.530134	-0.218765	0.069011	0.29544	0.355176	-6.898824	2.248432	-3.796883	0.288066	-0.474791	-0.036302	-0.448582	0.0162	-0.022263	-7.177549	0.409193	-4.145157	0.162161	0.057242	-0.0348	0.120868	0.056028	-0.059266	22.557558	7.884374	4.357665	-0.189386	-0.472757	-0.195821	0.106793	0.263788	0.306235	-8.288107	1.183468	-2.313983	0.332137	-0.427673	-0.034472	-0.444182	0.019368	-0.036039
20	-7.685502	-0.600676	-9.939686	0.18726	0.018423	-0.018471	0.136861	0.061214	-0.026762	21.416386	9.233582	8.779225	-0.099372	-0.561144	-0.206753	0.043595	0.053872	0.481329	-8.573303	0.019684	3.822658	0.393985	-0.443328	-0.011997	-0.557527	0.011133	-0.006725	-8.051671	-2.410315	-7.871155	0.142231	0.066573	0.041212	0.11131	0.149394	0.008517	21.710867	9.056627	7.286928	-0.087667	-0.541068	-0.142808	0.08086	0.316083	0.189123	-8.228163	1.130644	1.320732	0.378778	-0.453129	0.040601	-0.336874	0.031845	-0.002278	-7.727264	-1.68524	-9.085611	0.172056	0.039269	0.030362	0.179237	0.048186	0.040658	22.190046	9.930042	7.765939	-0.203927	-0.566207	-0.152743	0.108794	0.292582	0.342935	-8.540577	0.847165	1.322242	0.350382	-0.451651	0.034937	-0.45917	0.043853	-0.109575	-8.352733	-4.945645	-6.668234	0.113114	0.102137	-0.031039	0.099705	0.124851	-0.021538	22.699921	9.839138	5.522363	-0.150919	-0.598799	-0.245599	0.12809	0.372128	0.387263	-7.282438	2.298918	-3.434184	0.310868	-0.510872	-0.037902	-0.38128	0.025177	-0.019676	-6.842807	0.066567	-4.796163	0.144096	0.062241	-0.031243	0.119921	0.073693	-0.046285	22.221201	8.346705	4.582465	-0.154488	-0.511049	-0.201287	0.15772	0.3182	0.299247	-8.650724	1.123523	-1.604191	0.352246	-0.442982	-0.029669	-0.361184	0.02634	-0.042152
21	-7.45693	-1.079944	-10.42508	0.174707	0.029931	-0.015383	0.144638	0.079568	-0.017108	21.118788	9.584792	9.203617	-0.075786	-0.554526	-0.200068	0.076823	0.137001	0.379791	-8.958826	0.119383	3.905142	0.416178	-0.441403	-0.009394	-0.457644	0.026022	-0.004827	-7.793429	-3.207964	-7.936709	0.121739	0.077671	0.037395	0.107595	0.165202	-0.004026	21.29767	9.458157	7.36879	-0.066577	-0.607389	-0.162254	0.108387	0.465099	0.162691	-8.475789	1.220099	1.331747	0.393454	-0.486397	0.040078	-0.261819	0.007238	0.012176	-7.324649	-2.049085	-9.625366	0.157654	0.041509	0.02948	0.17784	0.055449	0.031314	21.849066	10.398396	8.044124	-0.183482	-0.598511	-0.15914	0.188049	0.36498	0.29496	-8.875341	0.876821	1.785127	0.363456	-0.469735	0.03662	-0.35398	0.060521	-0.090711	-7.982858	-5.426603	-6.937773	0.092668	0.11076	-0.030666	0.087025	0.136754	-0.012755	22.282829	10.306619	5.732081	-0.124935	-0.647025	-0.257457	0.174696	0.439324	0.378431	-7.57398	2.343969	-3.157348	0.324244	-0.533176	-0.036014	-0.293932	0.02413	-0.014916	-6.489448	-0.363103	-5.350066	0.130213	0.067391	-0.033521	0.116359	0.090442	-0.038249	21.737349	8.799197	4.766696	-0.109332	-0.572033	-0.218857	0.172045	0.384415	0.295677	-8.922107	1.063393	-0.993338	0.376127	-0.469744	-0.030135	-0.283555	0.024018	-0.03723
22	-7.201889	-1.61865	-10.798494	0.161512	0.036601	-0.015896	0.146233	0.090516	-0.011917	20.674301	9.916828	9.496304	-0.052837	-0.576244	-0.202831	0.092234	0.226688	0.290406	-9.248934	0.216227	3.961791	0.433627	-0.45439	-0.008642	-0.353388	0.032552	-0.000785	-7.473923	-4.017299	-7.857193	0.099303	0.09217	0.034924	0.094173	0.177503	-0.016406	20.731998	9.872525	7.347543	-0.036836	-0.662527	-0.174322	0.106501	0.604613	0.122088	-8.664145	1.277395	1.260249	0.410372	-0.51026	0.040033	-0.199197	-0.02825	0.031924	-6.898983	-2.467277	-10.016625	0.147649	0.042971	0.023304	0.174663	0.06066	0.016187	21.357922	10.833944	8.225239	-0.147345	-0.652004	-0.176901	0.232552	0.44986	0.250719	-9.108446	0.918415	2.136972	0.382711	-0.499413	0.03328	-0.255929	0.068402	-0.061833	-7.565054	-5.932052	-7.074085	0.073689	0.123963	-0.030089	0.069446	0.148409	-0.003193	21.7199	10.756692	5.899828	-0.100327	-0.643356	-0.249688	0.199388	0.46231	0.322628	-7.782802	2.386164	-2.999018	0.334353	-0.525528	-0.036146	-0.208378	0.013129	-0.005253	-6.121799	-0.862487	-5.757578	0.11501	0.075075	-0.036467	0.107673	0.106726	-0.026448	21.120543	9.228798	4.905728	-0.084982	-0.623191	-0.229474	0.182158	0.431998	0.271799	-9.12072	1.010907	-0.53396	0.388019	-0.489334	-0.030491	-0.212221	0.010311	-0.026752
23	-6.920057	-2.197251	-11.040194	0.14996	0.039918	-0.019764	0.1458	0.094923	-0.00768	20.092178	10.224669	9.65523	-0.010548	-0.622506	-0.214978	0.059123	0.325166	0.206152	-9.455797	0.306237	3.9732	0.458595	-0.4819	-0.01043	-0.262388	0.030252	0.005924	-7.088442	-4.801	-7.631434	0.078237	0.106298	0.035559	0.076093	0.180237	-0.029584	20.030592	10.286969	7.238335	-0.01578	-0.688725	-0.17066	0.094301	0.692764	0.074124	-8.812455	1.30636	1.093589	0.421008	-0.516426	0.042279	-0.152615	-0.066596	0.054333	-6.455832	-2.92432	-10.236915	0.136403	0.044618	0.016868	0.165861	0.063969	0.004997	20.728048	11.229356	8.310299	-0.120726	-0.702547	-0.189553	0.259834	0.520733	0.190884	-9.255957	0.972043	2.354335	0.393744	-0.526277	0.030245	-0.165313	0.066965	-0.028763	-7.099005	-6.441714	-7.052415	0.054608	0.133626	-0.034363	0.047642	0.150648	0.006595	21.025003	11.173779	6.01538	-0.079734	-0.664416	-0.251837	0.211452	0.487919	0.26728	-7.925365	2.42916	-2.97944	0.337173	-0.532226	-0.039203	-0.140077	-0.003026	0.004117	-5.73714	-1.410439	-5.984896	0.100846	0.080808	-0.036411	0.098162	0.116914	-0.010363	20.394138	9.623662	5.001763	-0.046366	-0.663688	-0.23284	0.1455	0.453305	0.235397	-9.269998	0.973997	-0.265122	0.406158	-0.504691	-0.029034	-0.165376	-0.012643	-0.013233
