	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk1.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk2.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk3.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk4.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d	Trimmed_Sub016_walk5.c3d
7	-1.046112	0.886187	-5.787784	0.124345	-0.024722	0.005495	-0.386090	-0.000904	0.003226	27.294619	3.913762	3.925170	-0.281580	-0.039940	-0.040322	0.271946	0.004754	0.051550	-8.939998	0.193252	-4.637722	-0.074023	0.045388	0.000497	0.117586	-0.002800	-0.000283	-0.254307	1.966487	-4.880752	0.114263	-0.020490	0.005935	-0.325140	-0.010947	0.004278	27.486128	3.409436	2.727026	-0.268235	0.003035	-0.017914	0.304422	-0.000241	0.031578	-8.439953	-0.863774	-3.871313	-0.066133	0.078974	0.001175	0.098431	0.018946	-0.000450	0.577528	2.141576	-4.987538	0.126345	-0.021290	0.007044	-0.392329	-0.003304	0.004788	27.312401	3.208317	1.961923	-0.309253	0.012940	-0.015771	0.364794	-0.001639	0.026414	-8.423620	-0.573712	-4.498528	-0.080620	0.090725	0.000892	0.104113	0.012642	-0.000408	0.973311	0.995458	-6.282545	0.121154	-0.023824	0.003122	-0.375123	-0.002818	0.004016	27.382456	4.224325	1.900449	-0.336258	-0.030903	-0.034889	0.466197	0.002194	0.063163	-7.743598	-0.291856	-4.129869	-0.112574	0.072465	-0.004395	0.129873	0.014341	0.003859	1.002928	1.907146	-6.180253	0.115295	-0.030836	0.001568	-0.332366	0.000308	0.001419	27.264507	2.120051	0.767300	-0.336832	0.007392	-0.036222	0.289835	-0.001141	0.061066	-8.191272	-0.303445	-5.137112	-0.097727	0.056783	-0.006335	0.156634	0.002645	0.003467
8	-2.268201	0.900021	-6.059514	0.163430	-0.020445	0.009041	-0.513803	0.000311	0.007293	26.847448	4.167456	4.320216	-0.148259	-0.074141	-0.038160	0.173627	0.008499	0.042725	-9.505398	0.191411	-4.349855	0.016265	0.045751	0.009241	-0.021681	-0.007959	-0.008228	-1.342014	2.174129	-5.213202	0.145788	-0.018152	0.010103	-0.421760	-0.009440	0.010494	26.988003	3.720791	3.294180	-0.178084	-0.037000	-0.022659	0.228230	0.000456	0.036850	-8.950624	-0.960472	-3.666479	-0.008817	0.082068	0.008984	0.011011	0.007419	-0.006742	-0.556385	2.204300	-5.296498	0.164943	-0.020588	0.009348	-0.517472	-0.003773	0.009481	26.820732	3.507851	2.479561	-0.174186	-0.042402	-0.022520	0.232983	0.001816	0.035958	-8.844644	-0.637240	-4.280974	0.007217	0.084429	0.009452	-0.007662	0.001496	-0.007259	-0.180120	1.057279	-6.812159	0.160520	-0.023536	0.005959	-0.500808	-0.005344	0.009217	26.794798	4.525815	2.484806	-0.178180	-0.093684	-0.047749	0.270929	-0.005224	0.081970	-8.133153	-0.388267	-3.765874	-0.020083	0.065598	0.003921	0.019873	0.002310	-0.004388	-0.103475	1.913775	-6.564201	0.149922	-0.029798	0.004128	-0.448616	-0.001783	0.004641	26.879845	2.447662	1.292954	-0.209781	-0.050429	-0.043069	0.220981	0.006048	0.067582	-8.739943	-0.344218	-4.874506	-0.015298	0.051402	0.001789	0.020349	-0.002343	-0.001534
9	-3.472349	0.897101	-6.414653	0.200567	-0.016804	0.014029	-0.606256	0.001763	0.014069	26.333551	4.387506	4.668329	-0.040055	-0.098250	-0.031173	0.052661	0.009370	0.030953	-9.990739	0.214568	-3.937395	0.098914	0.049470	0.018461	-0.116757	-0.015067	-0.021182	-2.413546	2.378093	-5.660390	0.183049	-0.017421	0.013852	-0.511146	-0.008003	0.018450	26.444683	3.979098	3.827220	-0.051251	-0.073021	-0.021239	0.070088	-0.004058	0.031520	-9.384688	-1.018227	-3.322551	0.072826	0.084462	0.018396	-0.080467	-0.007126	-0.019501	-1.669452	2.281889	-5.724072	0.203732	-0.021835	0.013352	-0.615540	-0.004073	0.017735	26.279348	3.760410	2.988937	-0.040153	-0.087933	-0.022702	0.057719	-0.004517	0.034590	-9.198438	-0.670601	-3.950853	0.096703	0.081549	0.019762	-0.090454	-0.010328	-0.020349	-1.309853	1.165428	-7.425735	0.199056	-0.023858	0.009511	-0.594545	-0.007116	0.016562	26.167620	4.762225	3.059447	-0.054627	-0.136134	-0.052686	0.086547	-0.023903	0.084996	-8.481506	-0.432453	-3.316307	0.058125	0.065735	0.011790	-0.054671	-0.010133	-0.015132	-1.219322	1.953946	-7.028781	0.190147	-0.030100	0.008357	-0.560707	-0.003484	0.011091	26.428005	2.736296	1.785621	-0.063144	-0.102495	-0.042292	0.075967	0.007664	0.061084	-9.198837	-0.365706	-4.496834	0.081372	0.046800	0.012704	-0.092903	-0.007457	-0.014224
10	-4.599410	0.862275	-6.840637	0.219791	-0.014415	0.018229	-0.606776	0.003488	0.020952	25.779469	4.579432	4.987418	-0.042739	-0.102669	-0.024589	0.059046	0.007549	0.022733	-10.437568	0.271753	-3.437854	0.125627	0.059347	0.022643	-0.142147	-0.025937	-0.029181	-3.414437	2.562178	-6.208099	0.203358	-0.016738	0.016856	-0.520384	-0.005767	0.026435	25.881954	4.186881	4.327931	-0.030817	-0.081961	-0.018613	0.042686	-0.009802	0.025368	-9.786167	-1.026629	-2.867431	0.102015	0.096994	0.021904	-0.110138	-0.026483	-0.027845	-2.710397	2.366219	-6.257144	0.223584	-0.024648	0.017153	-0.620634	-0.003706	0.027276	25.712006	3.966408	3.495364	-0.029348	-0.114421	-0.026957	0.043080	-0.016627	0.039712	-9.525679	-0.664338	-3.531283	0.121734	0.083273	0.024031	-0.111927	-0.023721	-0.029001	-2.361496	1.303990	-8.093211	0.215440	-0.023558	0.013900	-0.586397	-0.007426	0.025675	25.530529	4.939079	3.621271	-0.071267	-0.148543	-0.053147	0.111782	-0.040524	0.080905	-8.833475	-0.414248	-2.814260	0.065571	0.075762	0.014832	-0.065979	-0.026446	-0.019892	-2.288202	2.020174	-7.562841	0.214837	-0.029577	0.013809	-0.594145	-0.003971	0.020600	25.929752	2.984830	2.248596	-0.034709	-0.115355	-0.036153	0.044865	0.002959	0.048446	-9.606450	-0.358858	-4.025674	0.118654	0.058966	0.019492	-0.125897	-0.016891	-0.025406
11	-5.600823	0.776037	-7.317864	0.233739	-0.012265	0.021266	-0.558439	0.005273	0.026181	25.212759	4.755602	5.298869	-0.031881	-0.115237	-0.021858	0.043955	0.007033	0.020127	-10.885390	0.367820	-2.898923	0.161462	0.059155	0.026197	-0.189518	-0.032737	-0.034144	-4.299863	2.706043	-6.830855	0.215485	-0.018277	0.019657	-0.478681	-0.003203	0.033763	25.324800	4.352196	4.804750	-0.038155	-0.092027	-0.018713	0.051158	-0.015861	0.023936	-10.196616	-0.976546	-2.344028	0.120653	0.101753	0.024037	-0.138736	-0.046909	-0.032542	-3.637598	2.442357	-6.872263	0.233802	-0.024681	0.019049	-0.568098	-0.001621	0.033806	25.143892	4.132261	4.006056	-0.047509	-0.128995	-0.030660	0.068123	-0.029425	0.044490	-9.865335	-0.610372	-3.056317	0.133145	0.086156	0.024992	-0.132822	-0.038446	-0.032008	-3.292557	1.450103	-8.779568	0.226003	-0.024421	0.017627	-0.533313	-0.006628	0.032672	24.912485	5.069760	4.171150	-0.086404	-0.163894	-0.054694	0.128345	-0.055228	0.079524	-9.228712	-0.329305	-2.301111	0.079221	0.076091	0.017612	-0.091923	-0.040444	-0.022615	-3.262457	2.096174	-8.148227	0.227988	-0.028604	0.017039	-0.563386	-0.002915	0.027243	25.408844	3.198246	2.692721	-0.045445	-0.116364	-0.031288	0.059940	-0.002726	0.039922	-10.002970	-0.314764	-3.497376	0.137128	0.071885	0.022165	-0.147817	-0.030198	-0.030472
12	-6.441874	0.617427	-7.822711	0.246093	-0.011165	0.022949	-0.478531	0.007398	0.028451	24.657385	4.931482	5.622278	0.005770	-0.150458	-0.028395	-0.007578	0.009946	0.027647	-11.364466	0.503157	-2.368996	0.215813	0.041955	0.029908	-0.275528	-0.027085	-0.035949	-5.038626	2.787889	-7.495277	0.228958	-0.022326	0.019996	-0.415634	0.000962	0.035274	24.794493	4.487627	5.268614	-0.002880	-0.125080	-0.026707	0.003619	-0.025767	0.033016	-10.648498	-0.863494	-1.801778	0.167593	0.087285	0.026375	-0.215313	-0.055237	-0.034446	-4.421873	2.491576	-7.539759	0.246842	-0.027951	0.021264	-0.498130	0.001875	0.039701	24.596489	4.267353	4.526811	-0.010902	-0.166359	-0.038373	0.014755	-0.048375	0.055699	-10.247236	-0.503232	-2.563170	0.177706	0.071059	0.029147	-0.202129	-0.042800	-0.036540	-4.075136	1.577819	-9.448877	0.240829	-0.028176	0.019749	-0.467034	-0.004693	0.034729	24.335142	5.170431	4.710236	-0.036713	-0.204410	-0.063460	0.049868	-0.074384	0.089206	-9.692652	-0.178296	-1.817684	0.134817	0.054836	0.022044	-0.182879	-0.037891	-0.024782	-4.107214	2.160636	-8.761163	0.243200	-0.030613	0.020327	-0.510838	-0.000442	0.033216	24.886972	3.384850	3.132183	-0.004556	-0.146589	-0.032827	0.005901	-0.009756	0.041223	-10.421822	-0.225296	-2.955863	0.186800	0.063689	0.027594	-0.217890	-0.035155	-0.036617
13	-7.102497	0.367317	-8.330212	0.238027	-0.009850	0.020729	-0.348603	0.009129	0.024403	24.129591	5.121379	5.971406	-0.022574	-0.231405	-0.060808	0.027620	0.020605	0.064549	-11.890929	0.676341	-1.889106	0.236348	0.000855	0.029286	-0.331073	-0.000593	-0.029638	-5.614111	2.786321	-8.164481	0.234393	-0.026987	0.019204	-0.322636	0.008094	0.032713	24.305132	4.607584	5.728576	-0.000017	-0.169197	-0.042854	0.000026	-0.036084	0.052471	-11.160434	-0.687596	-1.287169	0.201969	0.062167	0.026853	-0.291757	-0.048363	-0.030812	-5.047393	2.493575	-8.227609	0.256459	-0.031800	0.023405	-0.403736	0.007811	0.043651	24.084051	4.382157	5.058586	0.016732	-0.200615	-0.045683	-0.020748	-0.065208	0.066664	-10.687278	-0.340794	-2.084852	0.222692	0.051951	0.033165	-0.288903	-0.038799	-0.037976	-4.695628	1.659490	-10.067406	0.248960	-0.032365	0.021174	-0.372144	-0.000030	0.033243	23.809013	5.257096	5.237080	-0.029416	-0.244426	-0.074763	0.035799	-0.085648	0.102070	-10.233077	0.034647	-1.397448	0.175121	0.027773	0.024913	-0.271499	-0.022823	-0.022161	-4.801901	2.190001	-9.375442	0.253467	-0.034027	0.023162	-0.428594	0.004283	0.036894	24.379772	3.554573	3.578930	0.014485	-0.189167	-0.042026	-0.017935	-0.017879	0.053337	-10.883848	-0.085089	-2.442683	0.228996	0.043101	0.032277	-0.295048	-0.029068	-0.038038
14	-7.576548	0.012937	-8.816968	0.220963	-0.014032	0.013454	-0.216953	0.016767	0.014176	23.635912	5.334202	6.351595	0.016364	-0.421861	-0.134511	-0.018501	0.053619	0.155635	-12.465134	0.887168	-1.487134	0.289218	-0.102298	0.029915	-0.436331	0.078947	-0.022936	-6.022814	2.683392	-8.801469	0.221764	-0.029636	0.016249	-0.207521	0.017202	0.025073	23.861471	4.726099	6.187143	-0.042586	-0.257003	-0.081219	0.042978	-0.048374	0.099347	-11.735145	-0.452939	-0.836960	0.212336	0.013998	0.024992	-0.337797	-0.012450	-0.022776	-5.510039	2.428344	-8.904565	0.251064	-0.032269	0.025295	-0.283190	0.014846	0.044831	23.611193	4.487374	5.595807	-0.008609	-0.245417	-0.061632	0.009697	-0.079354	0.089831	-11.185949	-0.123785	-1.646255	0.241152	0.025590	0.035348	-0.346654	-0.022362	-0.034615	-5.152177	1.667825	-10.605664	0.241833	-0.033483	0.020771	-0.254717	0.007327	0.027002	23.333338	5.344713	5.745295	-0.080377	-0.276974	-0.087801	0.088415	-0.081453	0.115634	-10.841312	0.303019	-1.062747	0.186420	0.001002	0.024588	-0.317403	-0.000920	-0.015037	-5.339898	2.160905	-9.965290	0.253457	-0.035856	0.023491	-0.323297	0.011328	0.034733	23.894602	3.718186	4.037845	-0.014831	-0.221188	-0.054141	0.017438	-0.021734	0.070171	-11.394393	0.107230	-1.989519	0.247661	0.022089	0.032925	-0.347590	-0.017275	-0.031661
15	-7.869842	-0.447379	-9.262369	0.208655	-0.010934	0.010399	-0.109967	0.015780	0.009194	23.173288	5.574215	6.759420	0.100023	-0.518740	-0.164812	-0.105328	0.093648	0.203863	-13.073306	1.133807	-1.177724	0.367876	-0.162697	0.034031	-0.576841	0.131423	-0.017063	-6.271473	2.467401	-9.373113	0.209551	-0.036022	0.011131	-0.108312	0.031190	0.014466	23.458448	4.855736	6.638630	0.022026	-0.416350	-0.138648	-0.020285	-0.052460	0.167826	-12.360794	-0.167234	-0.474352	0.277598	-0.077317	0.028393	-0.469170	0.074583	-0.017990	-5.815789	2.279654	-9.541177	0.237797	-0.036771	0.024010	-0.167391	0.025698	0.038378	23.172981	4.594297	6.126466	0.020424	-0.376303	-0.107954	-0.021462	-0.104034	0.154475	-11.729403	0.142817	-1.263807	0.284325	-0.050456	0.038978	-0.433527	0.048861	-0.030428	-5.451718	1.579468	-11.039515	0.224814	-0.035520	0.016066	-0.143242	0.017013	0.015545	22.896891	5.446618	6.222942	-0.062248	-0.401520	-0.134537	0.063852	-0.077815	0.167618	-11.494697	0.618193	-0.823854	0.228571	-0.077270	0.024961	-0.407179	0.076082	-0.008074	-5.725964	2.051137	-10.507162	0.242736	-0.038732	0.022257	-0.213786	0.021202	0.028916	23.429522	3.885914	4.505574	-0.029699	-0.295815	-0.081959	0.033536	-0.020453	0.107811	-11.943405	0.350017	-1.615526	0.270428	-0.025011	0.034192	-0.399048	0.021741	-0.024316
16	-7.997931	-1.003084	-9.649558	0.186470	-0.000550	0.015295	-0.022911	0.000899	0.010469	22.731558	5.842721	7.183086	0.101863	-0.505745	-0.151068	-0.102832	0.126010	0.193479	-13.691453	1.410209	-0.963584	0.399844	-0.168594	0.040048	-0.623521	0.138130	-0.009812	-6.374496	2.136469	-9.852357	0.198203	-0.033929	0.010425	-0.027945	0.038344	0.010401	23.082214	5.006724	7.070156	0.075073	-0.484892	-0.156814	-0.065959	-0.013378	0.183353	-13.013330	0.158167	-0.209789	0.339577	-0.126362	0.033989	-0.582778	0.126068	-0.011890	-5.978671	2.037983	-10.110901	0.228236	-0.041331	0.021048	-0.073764	0.038786	0.028536	22.757330	4.714911	6.633443	0.095670	-0.483150	-0.141640	-0.097330	-0.087956	0.193962	-12.293340	0.449096	-0.946812	0.351421	-0.123366	0.042850	-0.539955	0.126482	-0.024414	-5.607883	1.379566	-11.351328	0.215186	-0.039665	0.008763	-0.056463	0.029938	0.005213	22.481293	5.574149	6.654243	0.045577	-0.544577	-0.183270	-0.046055	-0.028917	0.209301	-12.161023	0.968362	-0.680997	0.316878	-0.174353	0.027227	-0.560429	0.175723	-0.001418	-5.973012	1.843657	-10.981060	0.229778	-0.045588	0.018029	-0.120602	0.036615	0.019273	22.974545	4.068024	4.970756	0.024240	-0.446261	-0.132474	-0.027117	-0.000200	0.173706	-12.508977	0.636821	-1.327824	0.326144	-0.116351	0.038095	-0.482845	0.107775	-0.017412
17	-7.983160	-1.633158	-9.965066	0.164284	0.006300	0.018852	0.035343	-0.011141	0.008796	22.296648	6.138334	7.605094	0.145945	-0.499985	-0.140827	-0.147275	0.165577	0.179711	-14.289864	1.706162	-0.839329	0.444882	-0.185783	0.045751	-0.655284	0.148585	-0.000732	-6.351435	1.699687	-10.219786	0.178551	-0.025204	0.014574	0.032014	0.034026	0.009608	22.713053	5.186637	7.464736	0.065622	-0.477958	-0.146538	-0.058750	0.049429	0.159960	-13.660610	0.508837	-0.043663	0.365234	-0.139487	0.039694	-0.604620	0.137317	-0.003208	-6.018147	1.702520	-10.591535	0.209338	-0.040887	0.021565	0.000447	0.047355	0.022871	22.347950	4.859970	7.097754	0.107366	-0.523331	-0.150688	-0.110892	-0.023967	0.191341	-12.847424	0.781252	-0.699781	0.381582	-0.165539	0.046566	-0.558704	0.171343	-0.016637	-5.638447	1.065060	-11.530725	0.196146	-0.036024	0.006288	0.011691	0.036662	0.001269	22.064528	5.735876	7.022107	0.076980	-0.591150	-0.194203	-0.081438	0.070794	0.194754	-12.803947	1.338078	-0.627127	0.362062	-0.223324	0.030172	-0.601503	0.220313	0.005637	-6.099334	1.530132	-11.371823	0.216971	-0.046307	0.014779	-0.047834	0.049093	0.011886	22.514841	4.274478	5.417592	0.073886	-0.525728	-0.155033	-0.085265	0.055871	0.197573	-13.062136	0.956234	-1.125370	0.377836	-0.175813	0.041192	-0.531515	0.166640	-0.009056
18	-7.851473	-2.311545	-10.198545	0.141976	0.008918	0.015421	0.068234	-0.016295	0.003692	21.853697	6.457939	8.006016	0.220137	-0.564287	-0.159989	-0.231056	0.238955	0.195782	-14.837798	2.007593	-0.795624	0.497894	-0.242949	0.048682	-0.654050	0.180558	0.008651	-6.224407	1.175203	-10.462395	0.159335	-0.018276	0.017998	0.069653	0.027625	0.005477	22.329430	5.400766	7.805473	0.119749	-0.485240	-0.138600	-0.116430	0.125550	0.135346	-14.267825	0.867476	0.027906	0.415521	-0.164871	0.046839	-0.626502	0.152256	0.007563	-5.955936	1.281666	-10.965350	0.190323	-0.035351	0.024614	0.050761	0.047341	0.017962	21.927219	5.036856	7.501968	0.147936	-0.537039	-0.145946	-0.162584	0.063537	0.165315	-13.360210	1.123243	-0.525598	0.421421	-0.195049	0.052464	-0.552557	0.194432	-0.007866	-5.563374	0.645222	-11.574512	0.172772	-0.025017	0.009920	0.055801	0.031082	-0.001821	21.625837	5.936977	7.311643	0.114215	-0.594939	-0.183767	-0.132472	0.185727	0.152938	-13.388889	1.709156	-0.651685	0.402158	-0.248475	0.037450	-0.591692	0.228186	0.014304	-6.125637	1.112442	-11.669159	0.195720	-0.040854	0.015934	0.005427	0.052850	0.008304	22.033678	4.512300	5.829382	0.090200	-0.542448	-0.153321	-0.111568	0.130982	0.184134	-13.571825	1.294218	-1.002374	0.403887	-0.204444	0.045219	-0.506521	0.190259	-0.000480
19	-7.629029	-3.012907	-10.343378	0.116780	0.010699	0.010163	0.078942	-0.019532	0.000142	21.390221	6.798885	8.369096	0.261170	-0.661860	-0.190097	-0.292939	0.345693	0.215238	-15.309298	2.297362	-0.822893	0.529227	-0.313950	0.051563	-0.581763	0.203078	0.017167	-6.015655	0.586659	-10.573285	0.138686	-0.015203	0.014976	0.087735	0.024483	-0.000778	21.911661	5.651228	8.077352	0.184783	-0.542631	-0.152720	-0.203095	0.232105	0.126539	-14.802611	1.216006	0.011717	0.464159	-0.217720	0.050266	-0.596843	0.178021	0.018617	-5.813486	0.790350	-11.219439	0.171699	-0.031866	0.024567	0.080984	0.046848	0.009257	21.479471	5.248281	7.831770	0.215843	-0.578273	-0.151711	-0.260494	0.170787	0.145979	-13.803379	1.459721	-0.425877	0.468590	-0.240187	0.056795	-0.511155	0.219743	0.002750	-5.402708	0.138575	-11.485860	0.151948	-0.017666	0.009177	0.080183	0.024941	-0.004988	21.149914	6.178873	7.512278	0.207587	-0.630337	-0.186343	-0.269388	0.320317	0.118915	-13.888341	2.063066	-0.742919	0.462840	-0.291884	0.042273	-0.564743	0.235825	0.022466	-6.072681	0.602544	-11.866921	0.176001	-0.032629	0.018382	0.038772	0.048451	0.004272	21.515535	4.784728	6.190662	0.151006	-0.551574	-0.145425	-0.205098	0.216749	0.158844	-14.009226	1.635111	-0.950857	0.446170	-0.229565	0.050665	-0.461882	0.200937	0.008414
20	-7.339560	-3.715420	-10.398874	0.091056	0.016531	0.008244	0.073756	-0.029355	-0.001603	20.898161	7.157704	8.681579	0.279849	-0.726215	-0.205052	-0.339605	0.450383	0.206886	-15.686957	2.558597	-0.910251	0.545760	-0.361471	0.055518	-0.465062	0.187361	0.024633	-5.745651	-0.042659	-10.551591	0.113595	-0.012062	0.010007	0.087542	0.019966	-0.003926	21.444691	5.937237	8.269463	0.213941	-0.627185	-0.176895	-0.269797	0.373986	0.115763	-15.239481	1.537611	-0.083650	0.487737	-0.279942	0.052518	-0.493051	0.189811	0.028363	-5.610148	0.247418	-11.345623	0.151188	-0.028590	0.021259	0.093931	0.044307	0.000360	20.993172	5.493480	8.076709	0.262730	-0.640487	-0.167181	-0.352599	0.302836	0.128183	-14.154919	1.776230	-0.400917	0.499140	-0.293771	0.058286	-0.410966	0.233530	0.013610	-5.175566	-0.431280	-11.273597	0.129106	-0.013007	0.002950	0.087270	0.019810	-0.002542	20.628069	6.459066	7.618987	0.277909	-0.694481	-0.202885	-0.403475	0.481812	0.087630	-14.283668	2.382874	-0.888542	0.504934	-0.347420	0.042380	-0.470724	0.230938	0.026878	-5.959271	0.018067	-11.962523	0.154224	-0.030481	0.015802	0.055899	0.049618	-0.000794	20.949432	5.091117	6.489086	0.211646	-0.614389	-0.158750	-0.318461	0.335919	0.151139	-14.352201	1.963767	-0.962184	0.481231	-0.283329	0.053461	-0.370932	0.223223	0.016442
21	-7.003019	-4.401228	-10.371779	0.066757	0.024344	0.008177	0.059736	-0.041194	-0.003038	20.373478	7.529307	8.933896	0.316378	-0.761363	-0.209225	-0.416407	0.538878	0.179504	-15.962408	2.777046	-1.043311	0.566521	-0.389460	0.059133	-0.335582	0.144893	0.029761	-5.432010	-0.692256	-10.403842	0.087168	-0.004617	0.008089	0.074869	0.007650	-0.005657	20.920033	6.254177	8.376189	0.240025	-0.695571	-0.191159	-0.345594	0.521038	0.088790	-15.562486	1.819363	-0.246693	0.504041	-0.327385	0.056516	-0.356165	0.170291	0.037624	-5.362661	-0.328676	-11.342113	0.128288	-0.025010	0.017868	0.092702	0.039618	-0.005938	20.462414	5.769240	8.231508	0.295024	-0.714763	-0.185275	-0.439190	0.456213	0.103075	-14.400952	2.060926	-0.448632	0.515380	-0.348811	0.059816	-0.273833	0.226480	0.023855	-4.899670	-1.040356	-10.952821	0.099997	-0.005568	-0.004023	0.077297	0.008792	0.004535	20.058712	6.772813	7.632514	0.304453	-0.761001	-0.219988	-0.488255	0.653755	0.049396	-14.565894	2.654776	-1.074944	0.517521	-0.395590	0.040904	-0.326887	0.197310	0.028085	-5.801039	-0.621633	-11.957403	0.131359	-0.028271	0.009008	0.060725	0.048663	-0.002843	20.330677	5.426980	6.716140	0.252414	-0.695680	-0.180909	-0.418245	0.479434	0.142482	-14.588137	2.267449	-1.026417	0.500594	-0.343728	0.052483	-0.243927	0.232899	0.021607
